1.ID|2.DateObs|3.TimeObs|4.Filename|5.Object|6.RA_hhmmss|7.DEC_ddmmss|8.RA_deg|9.DEC_deg|10.RA_pix|11.Dec_pix|12.FilterName|13.JD|14.ExpTime_sec|15.Zmag|16.FWHM|17.Altitude|18.Airmass
311|2020-06-20|13:52:34|Mkn421-20200620@135233-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1015.9164|1029.0514|R_Astrodon_2018|2459021.0781712965|180.0|21.3748|2.7731|27.8652|2.1613
312|2020-06-20|13:55:49|Mkn421-20200620@135548-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1017.3336|1030.5680|R_Astrodon_2018|2459021.080428241|180.0|21.3747|3.2228|27.2333|2.2078
313|2020-06-20|13:59:04|Mkn421-20200620@135903-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1018.5453|1031.9493|R_Astrodon_2018|2459021.082685185|180.0|21.3780|2.9410|26.6023|2.2565
314|2020-06-20|14:02:18|Mkn421-20200620@140218-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1019.7546|1033.5202|R_Astrodon_2018|2459021.0849305554|180.0|21.3694|2.5025|25.9754|2.3077
315|2020-06-20|14:05:33|Mkn421-20200620@140532-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1021.3082|1034.4691|R_Astrodon_2018|2459021.0871875|180.0|21.3730|3.0359|25.3462|2.3612
316|2020-06-20|14:08:47|Mkn421-20200620@140847-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1022.8324|1035.6395|R_Astrodon_2018|2459021.0894328705|180.0|21.2772|3.1821|24.7211|2.4179
317|2020-06-20|14:12:02|Mkn421-20200620@141201-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1024.5003|1036.7602|R_Astrodon_2018|2459021.091689815|180.0|20.9258|3.0723|24.0938|2.4773
318|2020-06-20|14:15:28|Mkn421-20200620@141527-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1026.2404|1037.8876|R_Astrodon_2018|2459021.094074074|180.0|21.2030|3.4948|23.4322|2.5434
319|2020-06-20|14:18:42|Mkn421-20200620@141841-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1028.0881|1038.4866|R_Astrodon_2018|2459021.0963194445|180.0|21.3328|3.4245|22.8102|2.6094
320|2020-06-20|14:21:56|Mkn421-20200620@142155-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1029.7790|1039.2311|R_Astrodon_2018|2459021.098564815|180.0|21.3539|3.2296|22.1893|2.6792
321|2020-06-20|14:25:10|Mkn421-20200620@142509-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1031.9681|1039.8860|R_Astrodon_2018|2459021.100810185|180.0|21.3350|3.0057|21.5695|2.7529
322|2020-06-20|14:28:23|Mkn421-20200620@142823-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1033.7868|1039.7370|R_Astrodon_2018|2459021.1030439814|180.0|21.3116|2.8659|20.9540|2.8309
323|2020-06-20|14:31:38|Mkn421-20200620@143137-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1035.6860|1040.4806|R_Astrodon_2018|2459021.105300926|180.0|21.2922|2.8226|20.3333|2.9136
324|2020-06-20|14:34:52|Mkn421-20200620@143451-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1038.1595|1040.0655|R_Astrodon_2018|2459021.1075462964|180.0|21.2468|3.1150|19.7171|3.0015
325|2020-06-22|13:06:04|Mkn421-20200622@130558-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|901.7549|1052.7034|R_Astrodon_2018|2459023.0458796294|180.0|21.3456|3.6746|35.4265|1.7381
326|2020-06-22|13:09:19|Mkn421-20200622@130918-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|903.2709|1053.9418|R_Astrodon_2018|2459023.048136574|180.0|21.3127|3.3242|34.7877|1.7660
327|2020-06-22|13:12:33|Mkn421-20200622@131233-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|904.7375|1055.5341|R_Astrodon_2018|2459023.0503819445|180.0|21.3893|3.3876|34.1526|1.7950
328|2020-06-22|13:15:47|Mkn421-20200622@131546-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|905.4784|1057.2409|R_Astrodon_2018|2459023.052627315|180.0|21.3458|3.4189|33.5179|1.8252
329|2020-06-22|13:19:01|Mkn421-20200622@131900-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|906.5581|1058.6122|R_Astrodon_2018|2459023.054872685|180.0|21.3122|3.4235|32.8836|1.8566
330|2020-06-22|13:22:15|Mkn421-20200622@132214-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|907.0917|1059.5456|R_Astrodon_2018|2459023.0571180554|180.0|20.4978|3.3481|32.2498|1.8894
331|2020-06-22|13:25:29|Mkn421-20200622@132529-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|907.8326|1060.8883|R_Astrodon_2018|2459023.0593634257|180.0|21.1965|3.5661|31.6165|1.9234
332|2020-06-22|14:32:26|Mkn421-20200622@143221-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1015.8675|1111.2473|R_Astrodon_2018|2459023.1058564815|180.0|21.2228|3.5925|18.6850|3.1539
333|2020-06-22|14:37:03|Mkn421-20200622@143658-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1019.7444|1109.1553|R_Astrodon_2018|2459023.1090625|180.0|21.2019|3.1762|17.8104|3.3034
334|2020-06-22|14:40:19|Mkn421-20200622@144019-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1022.3522|1108.1865|R_Astrodon_2018|2459023.1113310186|180.0|21.1678|3.6908|17.1933|3.4181
335|2020-06-22|14:43:35|Mkn421-20200622@144335-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1024.8416|1106.8159|R_Astrodon_2018|2459023.113599537|180.0|21.2070|3.6174|16.5776|3.5412
336|2020-06-22|14:46:51|Mkn421-20200622@144650-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1028.0273|1103.4185|R_Astrodon_2018|2459023.1158680557|180.0|20.9286|4.3688|15.9635|3.6734
337|2020-06-22|14:50:07|Mkn421-20200622@145006-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1030.9404|1100.8847|R_Astrodon_2018|2459023.118136574|180.0|20.7204|4.5209|15.3508|3.8160
338|2020-06-24|13:12:51|Mkn421-20200624@131247-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1002.9564|1048.5391|R_Astrodon_2018|2459025.0505902776|180.0|20.9292|2.9863|32.5509|1.8738
339|2020-06-24|13:16:07|Mkn421-20200624@131606-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1004.1967|1049.9578|R_Astrodon_2018|2459025.0528587964|180.0|20.4446|2.8901|31.9109|1.9074
340|2020-06-24|13:19:21|Mkn421-20200624@131921-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1004.8838|1051.2499|R_Astrodon_2018|2459025.0551041667|180.0|20.7908|2.5719|31.2779|1.9423
341|2020-06-24|13:22:35|Mkn421-20200624@132235-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1005.5941|1052.8182|R_Astrodon_2018|2459025.057349537|180.0|20.8341|2.8306|30.6455|1.9789
342|2020-06-24|13:25:50|Mkn421-20200624@132550-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1006.7541|1053.9627|R_Astrodon_2018|2459025.0596064813|180.0|20.5211|2.6499|30.0105|2.0169
343|2020-06-24|13:29:05|Mkn421-20200624@132904-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1007.8303|1056.5311|R_Astrodon_2018|2459025.061863426|180.0|20.2923|2.6094|29.3761|2.0567
344|2020-06-24|13:32:19|Mkn421-20200624@133219-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1008.6636|1058.0247|R_Astrodon_2018|2459025.0641087964|180.0|20.2010|2.7236|28.7457|2.0983
345|2020-06-24|13:35:34|Mkn421-20200624@133533-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1010.0316|1059.5761|R_Astrodon_2018|2459025.0663657407|180.0|20.3218|2.7374|28.1128|2.1419
346|2020-06-24|13:38:49|Mkn421-20200624@133848-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1011.5764|1060.6571|R_Astrodon_2018|2459025.068622685|180.0|20.5746|2.5979|27.4807|2.1876
347|2020-06-24|13:42:04|Mkn421-20200624@134204-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1012.4836|1062.2159|R_Astrodon_2018|2459025.07087963|180.0|20.7115|2.7747|26.8493|2.2355
348|2020-06-24|13:45:19|Mkn421-20200624@134519-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1013.7205|1063.3201|R_Astrodon_2018|2459025.073136574|180.0|20.7779|2.7872|26.2189|2.2856
349|2020-06-24|13:48:34|Mkn421-20200624@134833-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1014.8184|1063.6524|R_Astrodon_2018|2459025.0753935184|180.0|20.7334|2.8175|25.5893|2.3381
350|2020-06-24|13:51:51|Mkn421-20200624@135151-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1016.1171|1065.0445|R_Astrodon_2018|2459025.077673611|180.0|20.7111|2.7780|24.9542|2.3945
351|2020-06-24|13:55:07|Mkn421-20200624@135506-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1017.1975|1066.3603|R_Astrodon_2018|2459025.0799421296|180.0|20.8450|2.6221|24.3233|2.4530
352|2020-06-24|13:58:22|Mkn421-20200624@135822-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1018.8039|1066.9841|R_Astrodon_2018|2459025.082199074|180.0|20.8510|3.0658|23.6966|2.5143
353|2020-06-24|14:01:36|Mkn421-20200624@140136-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1020.2745|1068.1001|R_Astrodon_2018|2459025.0844444446|180.0|20.1121|2.7872|23.0741|2.5792
354|2020-06-24|14:04:52|Mkn421-20200624@140451-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1021.7089|1068.9086|R_Astrodon_2018|2459025.086712963|180.0|20.2784|3.0560|22.4463|2.6475
355|2020-06-24|14:08:07|Mkn421-20200624@140806-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1023.3309|1068.8397|R_Astrodon_2018|2459025.0889699073|180.0|20.5233|3.1901|21.8229|2.7197
356|2020-06-24|14:12:38|Mkn421-20200624@141234-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1025.8122|1069.0800|R_Astrodon_2018|2459025.0921064815|180.0|20.5551|2.9043|20.9583|2.8253
357|2020-06-24|14:15:53|Mkn421-20200624@141552-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1027.6632|1068.7134|R_Astrodon_2018|2459025.094363426|180.0|20.5071|2.9147|20.3377|2.9080
358|2020-06-24|14:19:08|Mkn421-20200624@141908-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1029.4414|1068.8473|R_Astrodon_2018|2459025.09662037|180.0|20.2353|3.0868|19.7182|2.9960
359|2020-06-24|14:22:23|Mkn421-20200624@142222-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1031.6931|1068.7240|R_Astrodon_2018|2459025.098877315|180.0|20.2442|2.9201|19.1001|3.0895
360|2020-06-24|14:25:42|Mkn421-20200624@142542-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1033.7717|1068.1864|R_Astrodon_2018|2459025.1011805558|180.0|20.1489|3.1216|18.4706|3.1916
361|2020-06-24|14:28:57|Mkn421-20200624@142857-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1036.5199|1066.5456|R_Astrodon_2018|2459025.1034375|180.0|19.9272|3.2807|17.8551|3.2978
362|2020-06-24|14:32:12|Mkn421-20200624@143211-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1038.3069|1066.5014|R_Astrodon_2018|2459025.1056944444|180.0|19.7384|2.9903|17.2410|3.4114
363|2020-06-24|14:35:26|Mkn421-20200624@143526-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1040.9162|1065.1170|R_Astrodon_2018|2459025.1079398147|180.0|19.8022|3.2107|16.6315|3.5330
364|2020-06-24|14:38:40|Mkn421-20200624@143840-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1044.5445|1061.8501|R_Astrodon_2018|2459025.110185185|180.0|19.8495|3.2367|16.0235|3.6642
365|2020-06-24|14:41:56|Mkn421-20200624@144155-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1047.6982|1060.5402|R_Astrodon_2018|2459025.112453704|180.0|19.2068|3.3385|15.4107|3.8054
366|2020-06-29|14:27:28|3C345-20200629@142727-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1015.9033|1027.1506|R_Astrodon_2018|2459030.1024074075|180.0|20.9173|2.0903|73.0936|1.0456
367|2020-06-29|14:30:43|3C345-20200629@143042-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1016.3668|1025.4982|R_Astrodon_2018|2459030.104664352|180.0|20.8886|2.1002|72.9043|1.0468
368|2020-06-29|14:44:30|3C371-20200629@144425-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|1019.0215|1149.6608|R_Astrodon_2018|2459030.1142361113|180.0|21.3038|2.3082|43.1374|1.4586
369|2020-06-29|14:11:38|4C38-41-20200629@141137-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1023.4913|1030.8127|R_Astrodon_2018|2459030.091412037|180.0|21.0569|1.9435|75.0988|1.0350
370|2020-06-29|14:14:51|4C38-41-20200629@141451-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|1023.9237|1029.6391|R_Astrodon_2018|2459030.0936458334|180.0|21.1195|1.9256|74.9617|1.0358
371|2020-06-29|14:40:14|4C51-37-20200629@144009-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1002.5733|1062.2738|R_Astrodon_2018|2459030.111273148|180.0|21.5038|2.4787|60.8984|1.1431
372|2020-06-29|14:08:02|DA406-20200629@140757-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1030.8922|1138.1550|R_Astrodon_2018|2459030.088912037|180.0|21.2368|2.0107|77.3797|1.0256
373|2020-06-29|14:20:01|Mkn501-20200629@142001-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1010.9052|1032.3778|R_Astrodon_2018|2459030.0972337965|180.0|21.0734|1.9365|73.7020|1.0417
374|2020-06-29|14:23:17|Mkn501-20200629@142316-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1011.5264|1031.2880|R_Astrodon_2018|2459030.099502315|180.0|21.1773|2.1440|73.6680|1.0420
