1.ID|2.DateObs|3.TimeObs|4.Filename|5.Object|6.RA_hhmmss|7.DEC_ddmmss|8.RA_deg|9.DEC_deg|10.RA_pix|11.Dec_pix|12.FilterName|13.JD|14.ExpTime_sec|15.Zmag|16.FWHM|17.Altitude|18.Airmass
305|2020-08-30|17:57:10|BL-Lacertae-20200830@175705-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|1133.6650|876.1765|R_Astrodon_2018|2459092.2480324074|180.0|21.5180|2.5899|52.7794|1.2625
306|2020-08-30|18:00:24|BL-Lacertae-20200830@180024-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|1133.1820|877.4357|R_Astrodon_2018|2459092.2502777777|180.0|21.5209|2.5383|52.2074|1.2725
307|2020-08-30|20:37:33|BL-Lacertae-20200830@203728-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|1063.6714|1059.6823|R_Astrodon_2018|2459092.359409722|180.0|21.4126|3.0868|23.3610|2.5456
308|2020-08-30|20:40:47|BL-Lacertae-20200830@204047-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|1065.3673|1059.8675|R_Astrodon_2018|2459092.361655093|180.0|21.3965|3.2259|22.7732|2.6085
309|2020-08-30|17:33:50|CTA102-20200830@173346-R_Astrodon_2018_calib.fits|CTA102|22 32 36.40|+11 43 51.0|338.1517|11.7308|1023.4055|1023.2821|R_Astrodon_2018|2459092.2318287035|180.0|21.1509|2.5633|63.0321|1.1257
310|2020-08-30|17:37:05|CTA102-20200830@173704-R_Astrodon_2018_calib.fits|CTA102|22 32 36.40|+11 43 51.0|338.1517|11.7308|1024.4510|1023.5498|R_Astrodon_2018|2459092.2340856483|180.0|21.1546|2.4374|62.3342|1.1329
311|2020-08-30|20:23:05|CTA102-20200830@202300-R_Astrodon_2018_calib.fits|CTA102|22 32 36.40|+11 43 51.0|338.1517|11.7308|1024.5366|1022.5823|R_Astrodon_2018|2459092.3493634257|180.0|21.0797|3.0762|24.6910|2.4215
312|2020-08-30|20:26:21|CTA102-20200830@202620-R_Astrodon_2018_calib.fits|CTA102|22 32 36.40|+11 43 51.0|338.1517|11.7308|1027.1795|1022.2587|R_Astrodon_2018|2459092.3516319445|180.0|21.0553|3.2010|23.9407|2.4937
313|2020-08-30|12:48:51|DA406-20200830@124846-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1038.1735|993.0024|R_Astrodon_2018|2459092.033923611|180.0|21.2992|3.0123|46.3168|1.3928
314|2020-08-30|12:52:05|DA406-20200830@125205-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1038.8198|994.9825|R_Astrodon_2018|2459092.0361689813|180.0|21.3064|2.8163|45.6466|1.4090
315|2020-08-30|18:04:54|ES2344+514-20200830@180449-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1013.1367|1019.8685|R_Astrodon_2018|2459092.253402778|180.0|21.7560|2.3832|59.5802|1.1622
316|2020-08-30|18:08:11|ES2344+514-20200830@180810-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1013.0767|1019.6388|R_Astrodon_2018|2459092.2556828703|180.0|21.7398|2.4248|59.3398|1.1652
317|2020-08-30|20:45:04|ES2344+514-20200830@204459-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1035.8464|952.3671|R_Astrodon_2018|2459092.3646296295|180.0|21.7219|2.6913|39.7638|1.5724
318|2020-08-30|20:48:20|ES2344+514-20200830@204819-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1035.8286|954.0747|R_Astrodon_2018|2459092.3668981483|180.0|21.7158|2.5963|39.2678|1.5893
319|2020-08-30|13:02:26|Mkn501-20200830@130225-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1028.5843|1007.3171|R_Astrodon_2018|2459092.0433564815|180.0|21.3929|2.7690|50.9949|1.2942
320|2020-08-30|13:05:40|Mkn501-20200830@130539-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1029.1021|1008.8768|R_Astrodon_2018|2459092.045601852|180.0|21.3703|2.8067|50.3842|1.3058
321|2020-08-30|17:49:09|PKS2155-304-20200830@174905-R_Astrodon_2018_calib.fits|PKS2155-304|21 58 52.00|-30 13 32.0|329.7167|-30.2256|1023.6021|1028.1001|R_Astrodon_2018|2459092.2424652777|180.0|16.7933|4.2639|25.1866|2.3537
322|2020-08-30|17:52:24|PKS2155-304-20200830@175223-R_Astrodon_2018_calib.fits|PKS2155-304|21 58 52.00|-30 13 32.0|329.7167|-30.2256|1024.9299|1028.0460|R_Astrodon_2018|2459092.2447222224|180.0|15.6418|3.8077|24.7458|2.3933
323|2020-08-30|18:30:08|S5_0716+71-20200830@183003-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1025.7654|1158.0201|R_Astrodon_2018|2459092.270925926|180.0|21.4421|3.0764|21.3286|2.7221
